"Ctry_code"|"reg_code"|"reg_tl3"|"reg_tl3_label"
"US"|"US55005"|"US109"|"Minneapolis-St. Paul-St. Cloud - Mn-Wi"
"US"|"US55007"|"US176"|"Wausau-Merrill - Wi"
"US"|"US55009"|"US009"|"Appleton-Oshkosh-Neenah - Wi"
"US"|"US55011"|"US109"|"Minneapolis-St. Paul-St. Cloud - Mn-Wi"
"US"|"US55013"|"US109"|"Minneapolis-St. Paul-St. Cloud - Mn-Wi"
"US"|"US55015"|"US009"|"Appleton-Oshkosh-Neenah - Wi"
"US"|"US55017"|"US109"|"Minneapolis-St. Paul-St. Cloud - Mn-Wi"
"US"|"US55019"|"US176"|"Wausau-Merrill - Wi"
"US"|"US55021"|"US101"|"Madison-Baraboo - Wi"
"US"|"US55023"|"US101"|"Madison-Baraboo - Wi"
"US"|"US55025"|"US101"|"Madison-Baraboo - Wi"
"US"|"US55027"|"US108"|"Milwaukee-Racine-Waukesha - Wi"
"US"|"US55029"|"US009"|"Appleton-Oshkosh-Neenah - Wi"
"US"|"US55031"|"US050"|"Duluth - Mn-Wi"
"US"|"US55033"|"US109"|"Minneapolis-St. Paul-St. Cloud - Mn-Wi"
"US"|"US55035"|"US109"|"Minneapolis-St. Paul-St. Cloud - Mn-Wi"
"US"|"US55037"|"US102"|"Marinette - Wi-Mi"
"US"|"US55039"|"US108"|"Milwaukee-Racine-Waukesha - Wi"
"US"|"US55041"|"US176"|"Wausau-Merrill - Wi"
"US"|"US55043"|"US101"|"Madison-Baraboo - Wi"
"US"|"US55045"|"US101"|"Madison-Baraboo - Wi"
"US"|"US55047"|"US108"|"Milwaukee-Racine-Waukesha - Wi"
"US"|"US55049"|"US101"|"Madison-Baraboo - Wi"
"US"|"US55051"|"US176"|"Wausau-Merrill - Wi"
"US"|"US55053"|"US089"|"La Crosse - Wi-Mn"
"US"|"US55055"|"US108"|"Milwaukee-Racine-Waukesha - Wi"
"US"|"US55057"|"US101"|"Madison-Baraboo - Wi"
"US"|"US55059"|"US032"|"Chicago-Naperville-Michigan City - Il-In-Wi"
"US"|"US55061"|"US009"|"Appleton-Oshkosh-Neenah - Wi"
"US"|"US55063"|"US089"|"La Crosse - Wi-Mn"
"US"|"US55065"|"US101"|"Madison-Baraboo - Wi"
"US"|"US55067"|"US176"|"Wausau-Merrill - Wi"
"US"|"US55069"|"US176"|"Wausau-Merrill - Wi"
"US"|"US55071"|"US108"|"Milwaukee-Racine-Waukesha - Wi"
"US"|"US55073"|"US176"|"Wausau-Merrill - Wi"
"US"|"US55075"|"US102"|"Marinette - Wi-Mi"
"US"|"US55077"|"US101"|"Madison-Baraboo - Wi"
"US"|"US55078"|"US009"|"Appleton-Oshkosh-Neenah - Wi"
"US"|"US55079"|"US108"|"Milwaukee-Racine-Waukesha - Wi"
"US"|"US55081"|"US089"|"La Crosse - Wi-Mn"
"US"|"US55083"|"US009"|"Appleton-Oshkosh-Neenah - Wi"
"US"|"US55085"|"US176"|"Wausau-Merrill - Wi"
"US"|"US55087"|"US009"|"Appleton-Oshkosh-Neenah - Wi"
"US"|"US55089"|"US108"|"Milwaukee-Racine-Waukesha - Wi"
"US"|"US55091"|"US109"|"Minneapolis-St. Paul-St. Cloud - Mn-Wi"
"US"|"US55093"|"US109"|"Minneapolis-St. Paul-St. Cloud - Mn-Wi"
"US"|"US55095"|"US109"|"Minneapolis-St. Paul-St. Cloud - Mn-Wi"
"US"|"US55097"|"US176"|"Wausau-Merrill - Wi"
"US"|"US55099"|"US176"|"Wausau-Merrill - Wi"
"US"|"US55101"|"US108"|"Milwaukee-Racine-Waukesha - Wi"
"US"|"US55103"|"US101"|"Madison-Baraboo - Wi"
"US"|"US55105"|"US101"|"Madison-Baraboo - Wi"
"US"|"US55107"|"US109"|"Minneapolis-St. Paul-St. Cloud - Mn-Wi"
"US"|"US55109"|"US109"|"Minneapolis-St. Paul-St. Cloud - Mn-Wi"
"US"|"US55111"|"US101"|"Madison-Baraboo - Wi"
"US"|"US55113"|"US109"|"Minneapolis-St. Paul-St. Cloud - Mn-Wi"
"US"|"US55115"|"US009"|"Appleton-Oshkosh-Neenah - Wi"
"US"|"US55117"|"US108"|"Milwaukee-Racine-Waukesha - Wi"
"US"|"US55119"|"US176"|"Wausau-Merrill - Wi"
"US"|"US55121"|"US089"|"La Crosse - Wi-Mn"
"US"|"US55123"|"US089"|"La Crosse - Wi-Mn"
"US"|"US55125"|"US176"|"Wausau-Merrill - Wi"
"US"|"US55127"|"US108"|"Milwaukee-Racine-Waukesha - Wi"
"US"|"US55129"|"US109"|"Minneapolis-St. Paul-St. Cloud - Mn-Wi"
"US"|"US55131"|"US108"|"Milwaukee-Racine-Waukesha - Wi"
"US"|"US55133"|"US108"|"Milwaukee-Racine-Waukesha - Wi"
"US"|"US55135"|"US009"|"Appleton-Oshkosh-Neenah - Wi"
"US"|"US55137"|"US009"|"Appleton-Oshkosh-Neenah - Wi"
"US"|"US55139"|"US009"|"Appleton-Oshkosh-Neenah - Wi"
"US"|"US55141"|"US176"|"Wausau-Merrill - Wi"
"US"|"US56001"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US56003"|"US018"|"Billings - Mt"
"US"|"US56005"|"US026"|"Casper - Wy"
"US"|"US56007"|"US026"|"Casper - Wy"
"US"|"US56009"|"US026"|"Casper - Wy"
"US"|"US56011"|"US026"|"Casper - Wy"
"US"|"US56013"|"US026"|"Casper - Wy"
"US"|"US56015"|"US150"|"Scotts Bluff - Ne"
"US"|"US56017"|"US018"|"Billings - Mt"
"US"|"US56019"|"US026"|"Casper - Wy"
"US"|"US56021"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US56023"|"US026"|"Casper - Wy"
"US"|"US56025"|"US026"|"Casper - Wy"
"US"|"US56027"|"US026"|"Casper - Wy"
"US"|"US56029"|"US018"|"Billings - Mt"
"US"|"US56031"|"US026"|"Casper - Wy"
"US"|"US56033"|"US018"|"Billings - Mt"
"US"|"US56035"|"US026"|"Casper - Wy"
"US"|"US56037"|"US026"|"Casper - Wy"
"US"|"US56039"|"US026"|"Casper - Wy"
"US"|"US56041"|"US026"|"Casper - Wy"
"US"|"US56043"|"US026"|"Casper - Wy"
"US"|"US56045"|"US026"|"Casper - Wy"
"US"|"USZZZ"|"USZZZ"|"United States - not regionalised"
